rel,statut,level,level_conf,type,type_src,pages,chars,math_score,lycee_score,corrupt
_non-classe/mathematiques/corrections/Corrige_P_2024-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,7,10785,12,3,0.069
_non-classe/mathematiques/corrections/Corrige_P_2024.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,7,12055,6,1,0.068
_non-classe/mathematiques/corrections/Corrige_P_2025-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,7,10726,8,3,0.042
_non-classe/mathematiques/corrections/Corrige_P_2025.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,7,11110,14,1,0.005
_non-classe/mathematiques/corrections/ar_corrige.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,NOM_FICHIER,3,239,0,0,0.0
_non-classe/mathematiques/corrections/fr_corrige.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,NOM_FICHIER,2,2589,1,0,0.0
_non-classe/mathematiques/corrections/math_corrige.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,NOM_FICHIER,4,333,0,0,0.0
_non-classe/mathematiques/corrections/sc_corrige.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,NOM_FICHIER,2,1906,5,0,0.0
_non-classe/mathematiques/cours/1x8McuJETFazELbwUvzSmMOBExyS8r48d.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2738,20,0,0.001
_non-classe/mathematiques/cours/Angles-orientes-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,1916,7,0,0.036
_non-classe/mathematiques/cours/Angles-orientes-3.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2211,8,0,0.027
_non-classe/mathematiques/cours/Angles-orientes.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2862,8,1,0.038
_non-classe/mathematiques/cours/Angles.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,1791,8,1,0.014
_non-classe/mathematiques/cours/Arithmetique-Cours.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,5,6921,4,1,0.014
_non-classe/mathematiques/cours/Arithmetique.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,1880,3,1,0.004
_non-classe/mathematiques/cours/Arithmetiques-Resume.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,NOM_FICHIER,2,4028,3,1,0.02
_non-classe/mathematiques/cours/Arithmetiques.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,4478,5,0,0.012
_non-classe/mathematiques/cours/Barycentre-Resume.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,NOM_FICHIER,1,2157,2,2,0.057
_non-classe/mathematiques/cours/Barycentre.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,1,1973,4,2,0.005
_non-classe/mathematiques/cours/Branches-infinies-Cours.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,7,9503,4,1,0.063
_non-classe/mathematiques/cours/Branches-infinies-Resume.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,NOM_FICHIER,1,1333,2,1,0.019
_non-classe/mathematiques/cours/C.-5-21.22-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2513,6,1,0.012
_non-classe/mathematiques/cours/C.-5-24.25-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,3169,12,1,0.016
_non-classe/mathematiques/cours/C.-6-21.22-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CONTROLE,CONTENU,2,2689,5,2,0.008
_non-classe/mathematiques/cours/C.1-06.07-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1343,6,0,0.0
_non-classe/mathematiques/cours/C.1-07.08-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1138,7,0,0.001
_non-classe/mathematiques/cours/C.1-08.09-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,2426,9,2,0.012
_non-classe/mathematiques/cours/C.1-08.09-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1534,7,0,0.007
_non-classe/mathematiques/cours/C.1-08.09-P.Kef-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3976,0,0,0.0
_non-classe/mathematiques/cours/C.1-08.09-P.Kef.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2758,0,0,0.002
_non-classe/mathematiques/cours/C.1-08.09-WF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2637,7,2,0.033
_non-classe/mathematiques/cours/C.1-09.10-AR.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1576,6,0,0.007
_non-classe/mathematiques/cours/C.1-09.10-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,2224,7,2,0.01
_non-classe/mathematiques/cours/C.1-09.10-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3112,8,1,0.009
_non-classe/mathematiques/cours/C.1-09.10-KN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,4443,6,2,0.013
_non-classe/mathematiques/cours/C.1-09.10-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,2191,10,0,0.001
_non-classe/mathematiques/cours/C.1-09.10-P.Gabes.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1292,11,1,0.001
_non-classe/mathematiques/cours/C.1-10.11-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3161,11,2,0.009
_non-classe/mathematiques/cours/C.1-10.11-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2937,7,0,0.006
_non-classe/mathematiques/cours/C.1-10.11-P.Gabes.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2628,12,1,0.0
_non-classe/mathematiques/cours/C.1-11.12-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2889,4,0,0.037
_non-classe/mathematiques/cours/C.1-11.12-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3041,8,2,0.014
_non-classe/mathematiques/cours/C.1-11.12-KN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,4601,10,1,0.013
_non-classe/mathematiques/cours/C.1-11.12-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1680,13,0,0.002
_non-classe/mathematiques/cours/C.1-11.12-P.Gabes.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,1919,11,0,0.006
_non-classe/mathematiques/cours/C.1-12.13-FN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,6327,10,3,0.008
_non-classe/mathematiques/cours/C.1-12.13-FN-3.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,5060,5,0,0.033
_non-classe/mathematiques/cours/C.1-12.13-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,2607,10,0,0.001
_non-classe/mathematiques/cours/C.1-12.13-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2762,8,2,0.019
_non-classe/mathematiques/cours/C.1-12.13-KN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,4165,6,2,0.018
_non-classe/mathematiques/cours/C.1-12.13-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2433,11,0,0.004
_non-classe/mathematiques/cours/C.1-13.14-FN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3240,10,1,0.005
_non-classe/mathematiques/cours/C.1-13.14-FN-3.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2972,6,3,0.006
_non-classe/mathematiques/cours/C.1-13.14-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,2039,12,0,0.005
_non-classe/mathematiques/cours/C.1-13.14-G4.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,4820,9,0,0.026
_non-classe/mathematiques/cours/C.1-13.14-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2949,12,0,0.03
_non-classe/mathematiques/cours/C.1-14.15-FN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3004,9,2,0.012
_non-classe/mathematiques/cours/C.1-14.15-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,2041,9,0,0.003
_non-classe/mathematiques/cours/C.1-14.15-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CONTROLE,CONTENU,3,4282,7,4,0.05
_non-classe/mathematiques/cours/C.1-14.15-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2456,11,0,0.005
_non-classe/mathematiques/cours/C.1-14.15-P.Gabes.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3171,13,0,0.0
_non-classe/mathematiques/cours/C.1-14.15-P.Sousse.pdf,VALIDE,9e,CERTAIN,CONTROLE,CONTENU,1,1573,14,1,0.001
_non-classe/mathematiques/cours/C.1-15.16-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,11936,10,0,0.001
_non-classe/mathematiques/cours/C.1-15.16-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3410,11,1,0.052
_non-classe/mathematiques/cours/C.1-15.16-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,3418,10,3,0.095
_non-classe/mathematiques/cours/C.1-15.16-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1846,12,0,0.014
_non-classe/mathematiques/cours/C.1-16.17-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,4,16338,10,0,0.0
_non-classe/mathematiques/cours/C.1-16.17-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,4295,11,1,0.059
_non-classe/mathematiques/cours/C.1-16.17-LF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,989,5,0,0.004
_non-classe/mathematiques/cours/C.1-16.17-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1066,4,0,0.029
_non-classe/mathematiques/cours/C.1-16.17-MS.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,2,2075,8,5,0.011
_non-classe/mathematiques/cours/C.1-17.18-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2877,5,0,0.024
_non-classe/mathematiques/cours/C.1-17.18-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1728,3,1,0.065
_non-classe/mathematiques/cours/C.1-17.18-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,2573,7,2,0.02
_non-classe/mathematiques/cours/C.1-18-.-19-HDF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2997,9,0,0.011
_non-classe/mathematiques/cours/C.1-18.19-FN-2.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,2,4548,13,4,0.005
_non-classe/mathematiques/cours/C.1-18.19-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3754,12,1,0.003
_non-classe/mathematiques/cours/C.1-18.19-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,2931,8,3,0.017
_non-classe/mathematiques/cours/C.1-18.19-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3272,5,1,0.037
_non-classe/mathematiques/cours/C.1-18.19-LK.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,4,12272,13,0,0.763
_non-classe/mathematiques/cours/C.1-18.19-MT.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1356,10,1,0.05
_non-classe/mathematiques/cours/C.1-18.19-P.Mahdia.pdf,VALIDE,9e,CERTAIN,CONTROLE,CONTENU,2,1720,18,0,0.001
_non-classe/mathematiques/cours/C.1-18.19-Zarzis.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,4,3604,10,3,0.013
_non-classe/mathematiques/cours/C.1-19.20-FN-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,4113,6,3,0.007
_non-classe/mathematiques/cours/C.1-19.20-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,2709,11,0,0.001
_non-classe/mathematiques/cours/C.1-19.20-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,3502,11,0,0.021
_non-classe/mathematiques/cours/C.1-19.20-HG-3.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3406,7,2,0.029
_non-classe/mathematiques/cours/C.1-19.20-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3137,2,0,0.337
_non-classe/mathematiques/cours/C.1-20.21-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3621,7,0,0.038
_non-classe/mathematiques/cours/C.1-20.21-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1126,7,1,0.005
_non-classe/mathematiques/cours/C.1-21-.-22-HDF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3084,7,0,0.012
_non-classe/mathematiques/cours/C.1-21-.-22-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3181,6,3,0.021
_non-classe/mathematiques/cours/C.1-21.22-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1685,7,1,0.009
_non-classe/mathematiques/cours/C.1-23.24-M-Cor.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,6,5441,11,0,0.001
_non-classe/mathematiques/cours/C.1-23.24-WF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2157,6,0,0.005
_non-classe/mathematiques/cours/C.1-24-.-25-AD.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,5271,13,2,0.015
_non-classe/mathematiques/cours/C.1-24-.-25-KM-Cor.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,5,9558,9,1,0.027
_non-classe/mathematiques/cours/C.1-24.25-F-K.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,4057,8,3,0.022
_non-classe/mathematiques/cours/C.1-24.25-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CONTROLE,CONTENU,2,3194,7,4,0.029
_non-classe/mathematiques/cours/C.1-25.26-AL-Cor.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,9,13188,12,1,0.006
_non-classe/mathematiques/cours/C.1-25.26-F-Cor.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,4,9603,9,1,0.002
_non-classe/mathematiques/cours/C.5-06.07-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1531,6,0,0.003
_non-classe/mathematiques/cours/C.5-06.07-P.Kebili.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1006,16,0,0.0
_non-classe/mathematiques/cours/C.5-07.08-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1113,4,0,0.012
_non-classe/mathematiques/cours/C.5-08.09-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,2024,6,0,0.017
_non-classe/mathematiques/cours/C.5-09.10-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1638,8,0,0.02
_non-classe/mathematiques/cours/C.5-11.12-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3134,4,0,0.003
_non-classe/mathematiques/cours/C.5-12.13-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2604,7,0,0.01
_non-classe/mathematiques/cours/C.5-13.14-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3511,6,0,0.004
_non-classe/mathematiques/cours/C.5-13.14-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1959,14,0,0.065
_non-classe/mathematiques/cours/C.5-13.14-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1830,12,0,0.047
_non-classe/mathematiques/cours/C.5-13.14-P.Kef.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1456,0,0,0.0
_non-classe/mathematiques/cours/C.5-14.15-P.Kebili.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,1500,14,0,0.0
_non-classe/mathematiques/cours/C.5-15.16-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2037,8,0,0.005
_non-classe/mathematiques/cours/C.5-15.16-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,1108,11,0,0.008
_non-classe/mathematiques/cours/C.5-15.16-P.Kebili.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,1900,14,0,0.002
_non-classe/mathematiques/cours/C.5-19.20-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,3759,1,0,0.636
_non-classe/mathematiques/cours/C.6-06.07-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1686,8,0,0.003
_non-classe/mathematiques/cours/C.6-07.08-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1320,11,0,0.002
_non-classe/mathematiques/cours/C.6-08.09-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1686,8,0,0.003
_non-classe/mathematiques/cours/C.6-09.10-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,3,3037,9,0,0.011
_non-classe/mathematiques/cours/C.6-11.12-KN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,2236,10,0,0.003
_non-classe/mathematiques/cours/C.6-11.12-P.Kebili.pdf,VALIDE,7e,CERTAIN,MAISON,CONTENU,2,1992,17,0,0.0
_non-classe/mathematiques/cours/C.6-12.13-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3544,10,0,0.005
_non-classe/mathematiques/cours/C.6-12.13-P.Kebili.pdf,VALIDE,7e,CERTAIN,CONTROLE,CONTENU,4,2183,13,0,0.0
_non-classe/mathematiques/cours/C.6-13.14-HG-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1937,10,0,0.033
_non-classe/mathematiques/cours/C.6-13.14-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,2488,15,0,0.022
_non-classe/mathematiques/cours/C.6-13.14-P.Kebili.pdf,VALIDE,7e,CERTAIN,CONTROLE,CONTENU,2,1625,14,1,0.0
_non-classe/mathematiques/cours/C.6-13.14-P.Kef.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1406,0,0,0.0
_non-classe/mathematiques/cours/C.6-14.15-P.Kebili.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,1,1463,14,0,0.001
_non-classe/mathematiques/cours/C.6-17.18-AB.pdf,VALIDE,9e,CERTAIN,CONTROLE,CONTENU,2,1284,14,0,0.0
_non-classe/mathematiques/cours/C.6-19.20-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,4024,12,0,0.007
_non-classe/mathematiques/cours/C.6-19.20-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CONTROLE,CONTENU,2,1527,2,0,0.167
_non-classe/mathematiques/cours/C.6-24-.-25-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3301,15,0,0.002
_non-classe/mathematiques/cours/Calcul-integral.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2992,7,2,0.017
_non-classe/mathematiques/cours/Calcul-vectoriel-Resume.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,NOM_FICHIER,2,4301,9,1,0.047
_non-classe/mathematiques/cours/Calcul-vectoriel.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,1952,14,1,0.003
_non-classe/mathematiques/cours/Calculs-dans-IR.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2211,5,1,0.024
_non-classe/mathematiques/cours/Comportement-asymptotiques.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,1,1596,5,1,0.014
_non-classe/mathematiques/cours/Coniques-Cours.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,11,14034,10,2,0.016
_non-classe/mathematiques/cours/Coniques.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2978,10,0,0.015
_non-classe/mathematiques/cours/Continuite-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2267,3,0,0.015
_non-classe/mathematiques/cours/Continuite-3.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2286,3,0,0.014
_non-classe/mathematiques/cours/Continuite-et-limites.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,3492,6,1,0.023
_non-classe/mathematiques/cours/Continuite.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2247,3,1,0.015
_non-classe/mathematiques/cours/Cor.-S-.1-21.22-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CORRIGE,CONTENU,4,4768,5,2,0.05
_non-classe/mathematiques/cours/Cor.-S.1-23.24-R-Tunis.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,3,4683,10,2,0.003
_non-classe/mathematiques/cours/Cor.-S.1-24.25-R-Kebili.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,2,2086,2,1,0.001
_non-classe/mathematiques/cours/Cor.C.1-08.09-WF.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,3,4625,3,2,0.106
_non-classe/mathematiques/cours/Cor.C.1-12.13-FN.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,2,4329,6,0,0.054
_non-classe/mathematiques/cours/Cor.C.1-16.17-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,2761,4,0,0.059
_non-classe/mathematiques/cours/Cor.C.1-16.17-MS.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,4,4243,8,5,0.02
_non-classe/mathematiques/cours/Cor.C.1-17.18-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3004,2,1,0.026
_non-classe/mathematiques/cours/Cor.C.1-18.19-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CORRIGE,CONTENU,3,3866,4,2,0.07
_non-classe/mathematiques/cours/Cor.C.1-20.21-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,2,3130,4,0,0.065
_non-classe/mathematiques/cours/Cor.C.1-21-.-22-HG.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,CORRIGE,CONTENU,3,4341,5,2,0.061
_non-classe/mathematiques/cours/Cor.M.1-17.18-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,2916,0,0,0.012
_non-classe/mathematiques/cours/Cor.M.1-17.18-MS.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,4,4984,10,4,0.011
_non-classe/mathematiques/cours/Cor.S.1-08.09-WF.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,3051,4,1,0.077
_non-classe/mathematiques/cours/Cor.S.1-15.16-MS.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1856,1,0,0.006
_non-classe/mathematiques/cours/Cor.S.1-17.18-MS-2.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,2,1612,1,1,0.015
_non-classe/mathematiques/cours/Cor.S.1-17.18-MS.pdf,HORS_NIVEAU_LYCEE,,AUCUN_INDICE,COURS,DOSSIER,4,5050,10,4,0.01
_non-classe/mathematiques/cours/Cor.S.1-18.19-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,3,5025,7,1,0.058
_non-classe/mathematiques/cours/Cor.S.1-20-.-21-ML.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,2,5757,8,2,0.016
_non-classe/mathematiques/cours/Cor.S.1-20.21-HG.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,CORRIGE,CONTENU,3,4376,3,0,0.049
_non-classe/mathematiques/cours/Cor.S.Nat_16.17-R.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,4,6406,0,0,0.081
_non-classe/mathematiques/cours/Cor.S.Nat_16.17.pdf,NIVEAU_INCERTAIN,,AUCUN_INDICE,COURS,DOSSIER,3,4893,0,0,0.087
